click_id,banner_id,campaign_id
113281,282,21
113282,116,27
113283,212,38
113284,193,39
113285,105,10
113286,352,33
113287,120,7
113288,321,30
113289,181,9
113290,381,48
113291,130,2
113292,343,36
113293,198,17
113294,301,45
113295,220,8
113296,346,43
113297,183,35
113298,217,9
113299,484,30
113300,135,49
113301,485,50
113302,102,18
113303,176,5
113304,350,44
113305,338,43
113306,379,43
113307,420,10
113308,368,17
113309,482,43
113310,464,26
113311,451,21
113312,483,31
113313,416,20
113314,201,33
113315,256,39
113316,470,31
113317,131,24
113318,219,20
113319,402,24
113320,469,48
113321,307,4
113322,350,7
113323,230,13
113324,225,7
113325,348,6
113326,159,42
113327,250,35
113328,388,16
113329,239,17
113330,145,3
113331,156,37
113332,203,7
113333,480,8
113334,183,37
113335,236,15
113336,389,37
113337,348,31
113338,186,7
113339,258,8
113340,313,29
113341,288,17
113342,408,26
113343,479,44
113344,293,13
113345,468,48
113346,229,3
113347,245,25
113348,487,39
113349,129,14
113350,351,31
113351,193,20
113352,360,47
113353,264,18
113354,109,8
113355,110,21
113356,423,7
113357,117,31
113358,112,44
113359,223,38
113360,106,23
113361,145,8
113362,130,2
113363,438,26
113364,211,14
113365,217,15
113366,267,44
113367,343,28
113368,131,15
113369,206,42
113370,239,31
113371,342,5
113372,397,3
113373,163,46
113374,186,31
113375,447,35
113376,348,38
113377,249,44
113378,370,26
113379,194,26
113380,280,9
113381,245,6
113382,267,20
113383,439,20
113384,470,31
113385,393,48
113386,470,32
113387,499,37
113388,482,22
113389,478,11
113390,256,8
113391,115,9
113392,330,16
113393,155,1
113394,123,40
113395,330,40
113396,337,31
113397,104,32
113398,175,38
113399,105,12
113400,488,6
113401,154,42
113402,165,5
113403,302,46
113404,324,38
113405,276,3
113406,303,14
113407,252,15
113408,472,9
113409,323,30
113410,488,13
113411,223,46
113412,454,15
113413,283,18
113414,123,37
113415,435,2
113416,475,3
113417,445,50
113418,257,9
113419,115,1
113420,262,37
113421,221,44
113422,295,49
113423,325,17
113424,475,8
113425,323,15
113426,466,13
113427,376,20
113428,348,17
113429,364,34
113430,452,24
113431,121,16
113432,273,14
113433,485,8
113434,388,44
113435,197,12
113436,238,42
113437,451,35
113438,247,12
113439,481,20
113440,165,34
113441,146,20
113442,296,25
113443,396,2
113444,124,49
113445,376,33
113446,324,42
113447,111,43
113448,342,44
113449,288,23
113450,177,38
113451,319,42
113452,124,6
113453,283,11
113454,236,34
113455,171,47
113456,221,5
113457,195,44
113458,415,6
113459,210,50
113460,334,12
113461,264,32
113462,276,35
113463,147,45
113464,372,36
113465,493,44
113466,111,9
113467,125,35
113468,312,25
113469,161,22
113470,488,16
113471,319,47
113472,418,38
113473,382,2
113474,373,36
113475,421,18
113476,311,46
113477,149,5
113478,309,28
113479,437,8
113480,283,9
113481,163,15
113482,401,32
113483,436,13
113484,368,35
113485,383,50
113486,162,25
113487,246,28
113488,112,42
113489,370,21
113490,101,43
113491,109,6
113492,133,29
113493,419,17
113494,429,18
113495,259,40
113496,224,17
113497,275,14
113498,260,12
113499,230,22
113500,188,4
113501,171,25
113502,402,18
113503,116,50
113504,199,44
113505,225,19
113506,499,41
113507,188,20
113508,211,16
113509,186,10
113510,271,9
113511,394,49
113512,365,25
113513,169,12
113514,310,24
113515,370,22
113516,458,26
113517,243,31
113518,188,8
113519,426,35
113520,139,42
113521,324,37
113522,201,39
113523,306,11
113524,262,42
113525,122,39
113526,287,30
113527,442,15
113528,447,17
113529,249,34
113530,355,40
113531,254,2
113532,118,17
113533,456,16
113534,482,14
113535,400,20
113536,244,8
113537,479,28
113538,223,1
113539,158,27
113540,413,22
113541,267,3
113542,375,35
113543,168,31
113544,135,10
113545,189,39
113546,412,38
113547,148,9
113548,332,44
113549,269,48
113550,409,23
113551,226,32
113552,391,21
113553,238,23
113554,236,11
113555,497,33
113556,419,40
113557,284,15
113558,134,24
113559,424,27
113560,481,12
113561,498,32
113562,413,40
113563,301,45
113564,414,41
113565,223,25
113566,176,26
113567,143,40
113568,163,20
113569,419,6
113570,131,33
113571,485,31
113572,367,9
113573,198,39
113574,109,48
113575,119,24
113576,486,43
113577,389,18
113578,173,9
113579,126,25
113580,342,4
113581,341,18
113582,171,32
113583,217,46
113584,281,32
113585,483,33
113586,304,19
113587,254,10
113588,347,8
113589,221,32
113590,218,49
113591,176,14
113592,128,29
113593,203,14
113594,185,49
113595,444,19
113596,327,15
113597,271,6
113598,359,45
113599,299,5
113600,210,12
113601,373,37
113602,431,4
113603,255,21
113604,162,36
113605,351,37
113606,205,4
113607,408,26
113608,179,7
113609,442,28
113610,168,18
113611,497,27
113612,190,29
113613,163,23
113614,335,50
113615,132,5
113616,163,33
113617,458,4
113618,408,25
113619,244,4
113620,282,29
113621,453,10
113622,276,33
113623,202,44
113624,336,23
113625,176,46
113626,137,34
113627,272,19
113628,216,47
113629,469,5
113630,344,42
113631,245,16
113632,495,3
113633,327,22
113634,232,19
113635,398,48
113636,262,1
113637,216,35
113638,371,21
113639,414,46
113640,100,7
113641,444,41
113642,108,44
113643,191,23
113644,157,29
113645,383,45
113646,118,3
113647,364,3
113648,192,11
113649,469,41
113650,261,35
113651,452,37
113652,234,49
113653,234,38
113654,483,22
113655,308,1
113656,217,3
113657,417,37
113658,191,45
113659,125,46
113660,193,20
113661,283,19
113662,494,45
113663,201,1
113664,185,50
113665,234,11
113666,400,47
113667,390,42
113668,466,20
113669,447,25
113670,459,48
113671,149,8
113672,461,12
113673,324,35
113674,373,15
113675,465,33
113676,422,26
113677,302,7
113678,302,26
113679,312,19
113680,405,22
113681,296,47
113682,360,4
113683,111,17
113684,286,30
113685,442,50
113686,494,1
113687,290,20
113688,263,23
113689,429,37
113690,336,23
113691,369,10
113692,122,5
113693,174,36
113694,411,22
113695,319,42
113696,200,32
113697,216,47
113698,127,29
113699,419,9
113700,208,1
113701,389,36
113702,117,43
113703,185,37
113704,415,29
113705,380,1
113706,412,10
113707,395,27
113708,476,36
113709,121,36
113710,349,13
113711,302,5
113712,350,35
113713,367,35
113714,365,47
113715,370,23
113716,500,14
113717,144,14
113718,457,23
113719,291,35
113720,439,28
113721,402,1
113722,290,27
113723,226,2
113724,391,26
113725,338,47
113726,394,21
113727,271,34
113728,160,1
113729,430,38
113730,314,25
113731,174,8
113732,477,17
113733,408,40
113734,346,10
113735,364,42
113736,246,33
113737,411,10
113738,363,16
113739,450,5
113740,151,32
113741,335,23
113742,284,45
113743,147,34
113744,264,11
113745,293,45
113746,460,7
113747,314,15
113748,133,12
113749,137,49
113750,287,37
113751,251,31
113752,170,12
113753,466,10
113754,367,42
113755,227,24
113756,362,25
113757,171,33
113758,243,5
113759,226,21
113760,250,31
113761,326,27
113762,458,18
113763,297,45
113764,257,38
113765,261,35
113766,422,29
113767,413,18
113768,434,36
113769,361,7
113770,405,21
113771,464,29
113772,332,2
113773,369,3
113774,337,44
113775,300,12
113776,406,8
113777,205,35
113778,144,46
113779,126,3
113780,175,20
113781,153,40
113782,439,47
113783,484,8
113784,321,49
113785,388,21
113786,244,4
113787,459,23
113788,152,33
113789,434,3
113790,496,16
113791,205,46
113792,260,14
113793,500,15
113794,169,36
113795,299,44
113796,110,16
113797,459,21
113798,167,13
113799,297,18
113800,368,17
113801,432,38
113802,489,24
113803,148,50
113804,418,14
113805,358,27
113806,423,3
113807,470,2
113808,342,5
113809,122,10
113810,137,20
113811,379,3
113812,156,26
113813,415,15
113814,367,8
113815,282,26
113816,466,13
113817,137,17
113818,215,43
113819,480,40
113820,428,35
113821,251,20
113822,284,1
113823,297,24
113824,296,41
113825,418,2
113826,175,5
113827,230,12
113828,333,42
113829,293,45
113830,311,36
113831,234,48
113832,273,15
113833,402,7
113834,364,12
113835,271,32
113836,338,22
113837,134,23
113838,133,5
113839,243,45
113840,166,30
113841,359,20
113842,147,36
113843,306,42
113844,251,11
113845,407,7
113846,381,17
113847,146,12
113848,455,50
113849,192,3
113850,269,28
113851,377,27
113852,237,16
113853,404,40
113854,118,13
113855,199,49
113856,371,13
113857,441,45
113858,107,27
113859,419,26
113860,144,15
113861,403,14
113862,348,4
113863,242,11
113864,230,34
113865,293,44
113866,315,33
113867,148,26
113868,384,17
113869,314,43
113870,278,16
113871,490,29
113872,438,30
113873,409,4
113874,100,23
113875,384,17
113876,455,12
113877,397,39
113878,393,13
113879,311,34
113880,265,38
113881,333,8
113882,354,7
113883,464,46
113884,354,6
113885,426,22
113886,392,38
113887,308,38
113888,123,4
113889,241,40
113890,473,10
113891,130,37
113892,360,15
113893,331,23
113894,135,5
113895,205,19
113896,223,40
113897,248,22
113898,102,2
113899,291,14
113900,199,24
113901,171,38
113902,263,2
113903,490,24
113904,428,31
113905,441,23
113906,279,40
113907,456,50
113908,154,24
113909,178,31
113910,480,14
113911,104,1
113912,413,10
113913,474,43
113914,184,16
113915,272,17
113916,221,35
113917,333,25
113918,146,27
113919,426,22
113920,468,14
113921,374,50
113922,181,39
113923,369,4
113924,440,42
113925,410,33
113926,443,6
113927,500,37
113928,106,49
113929,470,26
113930,193,50
113931,405,19
113932,390,33
113933,491,29
113934,390,34
113935,118,45
113936,370,50
113937,335,9
113938,208,35
113939,441,4
113940,472,35
113941,176,36
113942,498,2
113943,456,40
113944,207,46
113945,101,44
113946,475,2
113947,169,48
113948,380,49
113949,214,35
113950,185,8
113951,311,30
113952,222,26
113953,185,25
113954,260,43
113955,248,29
113956,258,29
113957,108,48
113958,407,40
113959,487,9
113960,226,37
113961,102,22
113962,263,2
113963,258,17
113964,446,42
113965,215,49
113966,177,40
113967,184,7
113968,289,27
113969,443,35
113970,463,41
113971,384,42
113972,262,24
113973,144,47
113974,198,25
113975,171,18
113976,211,13
113977,395,29
113978,171,18
113979,224,13
113980,411,37
113981,312,47
113982,203,35
113983,233,6
113984,382,21
113985,376,47
113986,328,12
113987,308,29
113988,109,25
113989,429,11
113990,242,12
113991,200,49
113992,310,5
113993,302,41
113994,310,29
113995,387,33
113996,305,31
113997,236,11
113998,217,18
113999,340,1
114000,164,22
114001,176,33
114002,411,21
114003,471,47
114004,354,23
114005,269,47
114006,146,16
114007,399,43
114008,402,29
114009,353,28
114010,235,1
114011,126,36
114012,242,1
114013,448,47
114014,403,33
114015,355,12
114016,368,39
114017,326,15
114018,145,33
114019,351,49
114020,445,2
114021,383,8
114022,199,13
114023,376,39
114024,117,45
114025,254,7
114026,309,4
114027,403,12
114028,467,43
114029,175,12
114030,272,9
114031,366,19
114032,327,40
114033,247,32
114034,167,19
114035,266,24
114036,107,21
114037,342,9
114038,487,28
114039,197,36
114040,290,4
114041,356,45
114042,474,18
114043,239,15
114044,162,22
114045,159,15
114046,465,8
114047,138,30
114048,231,35
114049,119,44
114050,347,1
114051,241,41
114052,430,38
114053,201,1
114054,461,16
114055,421,30
114056,221,30
114057,398,25
114058,122,48
114059,307,39
114060,245,28
114061,377,6
114062,437,36
114063,252,47
114064,459,23
114065,218,38
114066,468,43
114067,234,35
114068,462,39
114069,249,37
114070,437,1
114071,283,5
114072,475,9
114073,392,31
114074,497,7
114075,497,44
114076,277,34
114077,398,11
114078,399,44
114079,361,42
114080,279,25
114081,292,49
114082,333,26
114083,361,49
114084,172,43
114085,339,19
114086,340,36
114087,203,16
114088,416,34
114089,321,7
114090,230,1
114091,359,3
114092,417,41
114093,470,11
114094,244,15
114095,324,40
114096,248,42
114097,192,11
114098,367,26
114099,307,20
114100,337,32
114101,362,9
114102,495,24
114103,180,2
114104,366,36
114105,371,47
114106,483,45
114107,479,19
114108,494,21
114109,130,13
114110,284,19
114111,163,17
114112,225,32
114113,184,6
114114,360,11
114115,432,44
114116,156,13
114117,163,39
114118,380,6
114119,269,1
114120,267,36
114121,374,34
114122,204,12
114123,426,32
114124,198,43
114125,400,22
114126,321,31
114127,106,29
114128,177,41
114129,120,3
114130,362,32
114131,138,34
114132,471,20
114133,298,37
114134,378,3
114135,249,33
114136,450,29
114137,442,9
114138,343,38
114139,155,30
114140,182,49
114141,130,46
114142,321,26
114143,121,49
114144,316,37
114145,227,48
114146,141,26
114147,248,4
114148,181,46
114149,425,23
114150,279,47
114151,305,13
114152,371,42
114153,394,5
114154,224,47
114155,382,16
114156,241,9
114157,214,45
114158,166,26
114159,403,17
114160,139,19
114161,461,14
114162,152,39
114163,119,37
114164,184,14
114165,434,33
114166,442,38
114167,167,18
114168,192,16
114169,258,2
114170,446,5
114171,124,14
114172,344,5
114173,451,35
114174,295,37
114175,256,15
114176,194,10
114177,264,14
114178,212,35
114179,204,1
114180,459,4
114181,314,7
114182,105,36
114183,287,31
114184,370,29
114185,316,45
114186,127,50
114187,190,19
114188,341,34
114189,296,49
114190,408,22
114191,200,23
114192,309,49
114193,412,25
114194,218,35
114195,290,31
114196,301,22
114197,304,48
114198,255,12
114199,179,21
114200,218,37
114201,411,33
114202,464,27
114203,296,4
114204,224,41
114205,420,49
114206,213,28
114207,363,6
114208,100,12
114209,166,23
114210,105,22
114211,423,33
114212,441,48
114213,250,39
114214,300,14
114215,474,50
114216,231,41
114217,213,39
114218,218,16
114219,499,38
114220,246,3
114221,271,2
114222,107,26
114223,323,39
114224,437,37
114225,459,9
114226,334,17
114227,420,11
114228,210,30
114229,360,8
114230,277,27
114231,446,5
114232,139,29
114233,148,29
114234,136,1
114235,335,46
114236,304,15
114237,224,6
114238,399,17
114239,161,21
114240,194,3
114241,166,48
114242,358,6
114243,458,34
114244,125,43
114245,160,1
114246,205,48
114247,310,1
114248,141,26
114249,174,3
114250,261,50
114251,253,35
114252,175,3
114253,153,16
114254,167,34
114255,418,14
114256,272,14
114257,170,32
114258,145,19
114259,104,31
114260,336,49
114261,295,39
114262,178,33
114263,227,32
114264,181,31
114265,446,44
114266,461,5
114267,431,36
114268,169,18
114269,426,9
114270,452,18
114271,413,10
114272,303,7
114273,137,9
114274,293,3
114275,381,12
114276,353,33
114277,466,26
114278,230,36
114279,225,42
114280,269,7
114281,379,41
114282,409,43
114283,208,31
114284,495,48
114285,500,11
114286,117,33
114287,440,45
114288,115,6
114289,383,1
114290,392,22
114291,274,13
114292,284,17
114293,253,25
114294,266,34
114295,191,33
114296,477,7
114297,259,5
114298,355,49
114299,438,50
114300,253,24
114301,273,6
114302,152,14
114303,214,49
114304,159,8
114305,419,43
114306,278,49
114307,100,22
114308,176,48
114309,364,48
114310,246,22
114311,457,34
114312,461,11
114313,251,29
114314,148,25
114315,287,37
114316,187,25
114317,106,1
114318,352,44
114319,272,42
114320,180,48
114321,151,12
114322,327,36
114323,394,8
114324,275,1
114325,251,11
114326,422,50
114327,292,16
114328,491,48
114329,435,21
114330,339,38
114331,373,3
114332,305,22
114333,295,21
114334,376,42
114335,138,29
114336,130,6
114337,376,22
114338,388,36
114339,338,1
114340,103,24
114341,426,17
114342,471,42
114343,162,21
114344,173,44
114345,277,36
114346,218,14
114347,448,48
114348,105,8
114349,423,24
114350,431,23
114351,425,4
114352,123,4
114353,326,24
114354,377,10
114355,409,16
114356,176,6
114357,203,22
114358,466,8
114359,359,42
114360,309,8
114361,475,19
114362,180,14
114363,301,32
114364,370,2
114365,155,28
114366,450,8
114367,290,32
114368,367,36
114369,435,18
114370,216,10
114371,429,39
114372,119,21
114373,351,34
114374,146,4
114375,409,28
114376,269,8
114377,210,6
114378,107,26
114379,474,22
114380,434,19
114381,373,34
114382,299,15
114383,234,25
114384,144,36
114385,139,19
114386,116,18
114387,337,26
114388,209,3
114389,390,4
114390,335,24
114391,133,39
114392,137,34
114393,266,40
114394,172,17
114395,305,23
114396,140,13
114397,452,7
114398,368,29
114399,347,18
114400,358,12
114401,165,50
114402,256,50
114403,331,21
114404,177,8
114405,447,1
114406,127,28
114407,377,4
114408,243,8
114409,272,4
114410,399,4
114411,145,33
114412,448,17
114413,136,34
114414,281,49
114415,429,44
114416,216,25
114417,470,45
114418,183,18
114419,374,42
114420,408,49
114421,197,7
114422,266,38
114423,379,36
114424,344,7
114425,180,9
114426,288,31
114427,499,22
114428,201,14
114429,465,35
114430,281,2
114431,236,39
114432,294,13
114433,373,1
114434,228,9
114435,188,42
114436,369,24
114437,438,39
114438,167,20
114439,448,43
114440,262,31
114441,188,43
114442,419,12
114443,148,33
114444,166,25
114445,151,46
114446,476,9
114447,338,48
114448,237,30
114449,306,8
114450,124,20
114451,382,6
114452,184,38
114453,119,18
114454,134,31
114455,487,20
114456,360,22
114457,269,27
114458,134,4
114459,305,39
114460,277,49
114461,175,21
114462,249,22
114463,436,36
114464,479,4
114465,492,15
114466,459,26
114467,209,13
114468,400,11
114469,207,1
114470,120,21
114471,205,21
114472,481,4
114473,477,20
114474,392,10
114475,210,28
114476,149,48
114477,481,6
114478,100,23
114479,309,37
114480,198,22
114481,178,34
114482,320,23
114483,405,34
114484,192,5
114485,340,14
114486,391,41
114487,109,21
114488,412,22
114489,181,29
114490,377,33
114491,464,1
114492,306,9
114493,363,31
114494,428,14
114495,133,24
114496,424,33
114497,476,21
114498,369,40
114499,140,3
114500,215,13
114501,271,6
114502,157,19
114503,424,16
114504,394,46
114505,336,45
114506,492,16
114507,116,42
114508,118,2
114509,371,32
114510,365,25
114511,335,14
114512,456,9
114513,430,24
114514,128,26
114515,234,25
114516,429,25
114517,448,37
114518,288,8
114519,378,16
114520,201,20
114521,226,40
114522,444,33
114523,402,16
114524,410,21
114525,443,22
114526,107,2
114527,224,13
114528,390,44
114529,423,21
114530,101,42
114531,435,35
114532,409,37
114533,201,10
114534,479,47
114535,125,1
114536,135,28
114537,158,24
114538,279,9
114539,328,30
114540,475,32
